YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGT,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SN02,SN03,SN52,SN53,SNOW,SNWD,SX02,SX03,SX52,SX53,TAVG,THIC,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV07,WV20
2005,5,12,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-999.0,,-999.0,,,,-999.0,,,,,-999.0,,,0.0,,,,,,,
2005,5,14,,,,,,,75.0,1549.0,,1619.0,5.0,,,,,133.0,133.0,,,0.0,0.0,161.0,150.0,,,59.0,,73.04,44.06,,,180.0,200.0,,,0.0,,165.0,197.0,,,9999.0,,9999.0,,,,9999.0,,,,,9999.0,,,1.0,,,,,,,
2005,5,15,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,0.0,,,,,,,,,,,,-99.0,,,,,,,,0.0,,,,,,,
2005,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,
2005,5,17,,,,,,,43.0,1100.0,,1528.0,206.0,,,,,106.0,106.0,,,0.0,0.0,144.0,133.0,,,42.980000000000004,,50.0,35.06,,,160.0,170.0,,,0.0,,80.0,98.0,,,1.0,,-9999.0,,,,-9999.0,,,,,1.0,,,1.0,,,,,,,
2005,5,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,,,-9.0,,,,-9.0,,,,,,,,0.0,,,,,,,
2005,5,19,,,,,,,21.0,344.0,,348.0,13.0,,,,,100.0,100.0,,,0.0,0.0,128.0,,,,48.02,,55.04,41.0,,,270.0,280.0,,,0.0,,67.0,76.0,,,999.0,,999.0,,,,999.0,,,,,999.0,,,1.0,,,,,,,
2005,5,20,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-999.0,,-999.0,,,,-999.0,,,,,-999.0,,,0.0,,,,,,,
2005,5,22,,,,,,,26.0,1512.0,,1523.0,0.0,,,,,111.0,139.0,,,0.0,0.0,172.0,144.0,,,57.02,,69.08,44.96,,,300.0,290.0,,,0.0,,63.0,72.0,,,9999.0,,9999.0,,,,9999.0,,,,,9999.0,,,9999.0,,,,,,,
2005,5,23,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,0.0,,,,,,-99.0,,-99.0,,,,-99.0,,,,,-99.0,,,,,,,,,,
2005,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,99.0,,,,,99.0,,,,,,,,,,
2005,5,25,,,,,,,67.0,1723.0,,1721.0,180.0,,,,,150.0,150.0,,,0.0,0.0,206.0,172.0,,,57.02,,75.92,37.04,,,280.0,280.0,,,0.0,,174.0,210.0,,,1.0,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,
2005,5,26,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,
2005,5,27,,,,,,,45.0,310.0,,210.0,56.0,,,,,106.0,128.0,,,0.0,0.0,156.0,,,,48.92,,59.0,37.94,,,300.0,290.0,,,0.0,,89.0,107.0,,,1.0,,999.0,,,,999.0,,,,,1.0,,,1.0,,,,,,,
2005,5,28,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,-999.0,,,,-999.0,,,,,,,,,,,,,,,
2005,5,30,,,,,,,52.0,921.0,,910.0,0.0,,,,,178.0,133.0,,,0.0,0.0,183.0,167.0,,,73.94,,84.02,62.959999999999994,,,170.0,170.0,,,0.0,,94.0,107.0,,,9999.0,,9999.0,,,,9999.0,,,,,9999.0,,,9999.0,,,,,,,
2005,5,31,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-99.0,,-99.0,,,,-99.0,,,,,-99.0,,,-99.0,,,,,,,
2005,6,1,,,,,,,43.0,419.0,,418.0,13.0,,,,,161.0,172.0,,,0.0,0.0,211.0,200.0,,,59.0,,66.92,51.08,,,330.0,330.0,,,0.0,,125.0,148.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,,-9999.0,,,1.0,,,,,,,
2005,6,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,,-9.0,-9.0,-9.0,,,,,,,-9.0,,,,,,,,,,
2005,6,3,,,,,,,33.0,442.0,,741.0,0.0,,,,,172.0,161.0,,,0.0,0.0,200.0,194.0,,,57.02,,66.02,46.94,,,360.0,320.0,,,0.0,,72.0,94.0,,,999.0,,999.0,999.0,999.0,,,,,,,999.0,,,999.0,,,,,,,
2005,6,4,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-999.0,,-999.0,-999.0,-999.0,,,,,,,-999.0,,,,,,,,,,
2005,6,6,,,,,,,34.0,1428.0,,1428.0,0.0,,,,,156.0,178.0,,,0.0,0.0,217.0,194.0,,,62.059999999999995,,73.04,50.0,,,290.0,310.0,,,0.0,,72.0,94.0,,,9999.0,,9999.0,9999.0,9999.0,,,,,,,9999.0,,,9999.0,,,,,,,
2005,6,7,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-99.0,,,-99.0,-99.0,,,,,,,-99.0,,,,,,,,,,
2005,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,99.0,,,,,,,99.0,,,,,,,,,,
2005,6,9,,,,,,,48.0,829.0,,829.0,165.0,,,,,172.0,172.0,,,0.0,0.0,183.0,183.0,,,53.96,,62.059999999999995,44.96,,,350.0,350.0,,,0.0,,94.0,107.0,,,1.0,,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,,1.0,,,,,,,
2005,6,10,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,
2005,6,11,,,,,,,35.0,732.0,,731.0,84.0,,,,,133.0,156.0,,,,0.0,,167.0,,,48.92,,57.92,39.02,,,270.0,270.0,,,0.0,,165.0,206.0,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,
2005,6,12,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2005,6,14,,,,,,,29.0,1447.0,,1603.0,0.0,,,,,133.0,128.0,,,0.0,0.0,189.0,167.0,,,57.02,,64.94,48.02,,,350.0,330.0,,,0.0,,67.0,80.0,,,9999.0,,9999.0,9999.0,9999.0,,,,,,,9999.0,,,9999.0,,,,,,,
2005,6,15,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,0.0,,,,,,-99.0,,-99.0,-99.0,-99.0,,,,,,,-99.0,,,-99.0,,,,,,,
2005,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,99.0,99.0,,,,,,,99.0,,,99.0,,,,,,,
2005,6,17,,,,,,,33.0,1522.0,,1517.0,130.0,,,,,139.0,156.0,,,0.0,0.0,172.0,161.0,,,59.0,,69.98,48.02,,,180.0,180.0,,,0.0,,103.0,125.0,,,1.0,,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,,1.0,,,,,,,
2005,6,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,,,,-9.0,-9.0,,,,,,,,,,0.0,,,,,,,
2005,6,19,,,,,,,36.0,519.0,,516.0,3.0,,,,,139.0,150.0,,,0.0,0.0,183.0,167.0,,,59.0,,66.92,50.0,,,300.0,290.0,,,0.0,,156.0,183.0,,,999.0,,1.0,999.0,999.0,,,,,,,999.0,,,1.0,,,,,,,
2005,6,20,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-999.0,,,-999.0,-999.0,,,,,,,-999.0,,,,,,,,,,
2005,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,9.0,,,,,,,
2005,6,22,,,,,,,44.0,1506.0,,1533.0,,,,,,139.0,133.0,,,0.0,0.0,200.0,178.0,,,69.08,,87.08000000000001,51.08,,,160.0,150.0,,,0.0,,98.0,116.0,,,9999.0,,1.0,9999.0,9999.0,,,,,,,9999.0,,,1.0,,,,,,,
2005,6,23,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-99.0,,0.0,-99.0,-99.0,,,,,,,-99.0,,,0.0,,,,,,,
2005,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,99.0,,,,,,,99.0,,,,,,,,,,
2005,6,25,,,,,,,68.0,1641.0,,1803.0,0.0,,,,,167.0,178.0,,,0.0,0.0,217.0,194.0,,,78.08,,89.06,66.02,,,190.0,190.0,,,0.0,,112.0,134.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,,-9999.0,,,-9999.0,,,,,,,
2005,6,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,,-9.0,-9.0,-9.0,,,,,,,-9.0,,,-9.0,,,,,,,
2005,6,27,,,,,,,89.0,536.0,,535.0,0.0,,,,,172.0,183.0,,,0.0,0.0,228.0,206.0,,,71.96,,89.06,53.96,,,180.0,200.0,,,0.0,,174.0,215.0,,,999.0,,999.0,999.0,999.0,,,,,,,999.0,,,999.0,,,,,,,
2005,6,28,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-999.0,,-999.0,-999.0,-999.0,,,,,,,-999.0,,,-999.0,,,,,,,
2005,6,30,,,,,,,58.0,1726.0,,1728.0,0.0,,,,,167.0,183.0,,,0.0,0.0,222.0,189.0,,,73.04,,91.03999999999999,53.96,,,190.0,180.0,,,0.0,,130.0,148.0,,,9999.0,,9999.0,9999.0,9999.0,,,,,,,9999.0,,,9999.0,,,,,,,
2005,6,31,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-99.0,,-99.0,-99.0,-99.0,,,,,,,-99.0,,,-99.0,,,,,,,
2005,7,1,,,,,,,28.0,2339.0,,1346.0,0.0,,,,,206.0,194.0,,,0.0,0.0,244.0,211.0,,,75.92,,91.94,59.0,,,140.0,350.0,,,0.0,,58.0,76.0,,,,,-9999.0,,,,-9999.0,,,,-9999.0,,,,-9999.0,,,,,,,
2005,7,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,,,-9.0,,,,-9.0,,,,-9.0,,,,-9.0,,,,,,,
2005,7,3,,,,,,,53.0,826.0,,826.0,0.0,,,,,178.0,206.0,,,0.0,0.0,256.0,222.0,,,80.06,,93.02,66.92,,,230.0,250.0,,,0.0,,139.0,192.0,,,,,999.0,,,,999.0,,,,999.0,,,,999.0,,,,,,,
2005,7,4,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,-999.0,,,,-999.0,,,,-999.0,,,,-999.0,,,,,,,
2005,7,6,,,,,,,29.0,1516.0,,1515.0,0.0,,,,,189.0,206.0,,,0.0,0.0,244.0,217.0,,,73.04,,91.03999999999999,53.96,,,340.0,330.0,,,0.0,,67.0,76.0,,,,,9999.0,,,,9999.0,,,,9999.0,,,,9999.0,,,,,,,
2005,7,7,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,-99.0,,,,-99.0,,,,-99.0,,,,-99.0,,,,,,,
2005,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,,,99.0,,,,99.0,,,,,,,
2005,7,9,,,,,,,33.0,813.0,,1706.0,0.0,,,,,200.0,211.0,,,0.0,0.0,261.0,217.0,,,80.96,,96.08000000000001,64.94,,,120.0,180.0,,,0.0,,72.0,80.0,,,,,-9999.0,,,,-9999.0,,,,-9999.0,,,,-9999.0,,,,,,,
2005,7,10,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,,,-9.0,,,,-9.0,,,,-9.0,,,,-9.0,,,,,,,
2005,7,11,,,,,,,46.0,45.0,,49.0,0.0,,,,,194.0,211.0,,,0.0,0.0,256.0,217.0,,,84.02,,98.96000000000001,68.0,,,180.0,190.0,,,0.0,,94.0,116.0,,,,,999.0,,,,999.0,,,,999.0,,,,999.0,,,,,,,
2005,7,12,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,-999.0,,,,-999.0,,,,-999.0,,,,-999.0,,,,,,,
2005,7,14,,,,,,,63.0,1033.0,,1032.0,0.0,,,,,189.0,211.0,,,0.0,0.0,239.0,211.0,,,84.02,,96.98,69.98,,,170.0,170.0,,,0.0,,116.0,139.0,,,,,9999.0,,,,9999.0,,,,9999.0,,,,9999.0,,,,,,,
2005,7,15,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,-99.0,,,,-99.0,,,,-99.0,,,,-99.0,,,,,,,
2005,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,,,99.0,,,,99.0,,,,,,,
2005,7,17,,,,,,,31.0,1801.0,,1652.0,0.0,,,,,228.0,228.0,,,0.0,0.0,261.0,239.0,,,78.08,,91.03999999999999,64.94,,,330.0,330.0,,,0.0,,63.0,72.0,,,,,-9999.0,,,,-9999.0,,,,-9999.0,,,,-9999.0,,,,,,,
2005,7,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,,,-9.0,,,,-9.0,,,,-9.0,,,,-9.0,,,,,,,
2005,7,19,,,,,,,31.0,123.0,,548.0,0.0,,,,,189.0,228.0,,,0.0,0.0,261.0,233.0,,,80.96,,100.03999999999999,62.059999999999995,,,120.0,340.0,,,0.0,,63.0,72.0,,,,,999.0,,,,999.0,,,,999.0,,,,999.0,,,,,,,
2005,7,20,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,-999.0,,,,-999.0,,,,-999.0,,,,-999.0,,,,,,,
2005,7,22,,,,,,,34.0,1750.0,,1423.0,0.0,,,,,206.0,222.0,,,0.0,0.0,256.0,228.0,,,82.94,,98.96000000000001,66.02,,,320.0,300.0,,,0.0,,72.0,89.0,,,,,9999.0,,,,9999.0,,,,9999.0,,,,9999.0,,,,,,,
2005,7,23,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,-99.0,,,,-99.0,,,,-99.0,,,,-99.0,,,,,,,
2005,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,,,99.0,,,,99.0,,,,,,,
2005,7,25,,,,,,,37.0,1516.0,,1528.0,0.0,,,,,228.0,211.0,,,0.0,0.0,267.0,239.0,,,89.06,,102.91999999999999,73.94,,,310.0,300.0,,,0.0,,76.0,94.0,,,,,-9999.0,,,,-9999.0,,,,-9999.0,,,,-9999.0,,,,,,,
2005,7,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,,,-9.0,,,,-9.0,,,,-9.0,,,,-9.0,,,,,,,
2005,7,27,,,,,,,36.0,750.0,,750.0,0.0,,,,,206.0,211.0,,,0.0,0.0,244.0,239.0,,,77.0,,87.08000000000001,66.02,,,330.0,330.0,,,0.0,,107.0,116.0,,,,,999.0,,,,999.0,,,,999.0,,,,999.0,,,,,,,
2005,7,28,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,-999.0,,,,-999.0,,,,-999.0,,,,-999.0,,,,,,,
2005,7,30,,,,,,,43.0,1344.0,,1343.0,0.0,,,,,189.0,217.0,,,0.0,0.0,250.0,228.0,,,86.0,,102.91999999999999,68.0,,,160.0,160.0,,,0.0,,94.0,107.0,,,,,9999.0,,,,9999.0,,,,9999.0,,,,9999.0,,,,,,,
2005,7,31,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,-99.0,,,,-99.0,,,,-99.0,,,,-99.0,,,,,,,
2005,8,1,,,,,,,46.0,1321.0,,,3.0,,,,,211.0,222.0,,,0.0,0.0,244.0,233.0,,,,,86.0,69.98,,,170.0,170.0,,,0.0,,103.0,116.0,,,-9999.0,,1.0,,,,,,,,,-9999.0,,,1.0,,,,,,,
2005,8,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,,0.0,,,,,,,,,-9.0,,,0.0,,,,,,,
2005,8,3,,,,,,,42.0,853.0,,,89.0,,,,,206.0,211.0,,,0.0,0.0,256.0,239.0,,,,,93.02,66.02,,,130.0,130.0,,,0.0,,156.0,170.0,,,999.0,,1.0,,,,,,,,,999.0,,,1.0,,,,,,,
2005,8,4,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-999.0,,,,,,,,,,,-999.0,,,,,,,,,,
2005,8,6,,,,,,,28.0,1542.0,,,0.0,,,,,194.0,200.0,,,0.0,0.0,244.0,222.0,,,,,93.02,59.0,,,320.0,300.0,,,0.0,,76.0,94.0,,,9999.0,,9999.0,,,,,,,,,9999.0,,,9999.0,,,,,,,
2005,8,7,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-99.0,,-99.0,,,,,,,,,-99.0,,,-99.0,,,,,,,
2005,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,99.0,,,99.0,,,,,,,
2005,8,9,,,,,,,38.0,2104.0,,,0.0,,,,,194.0,222.0,,,0.0,0.0,261.0,233.0,,,,,96.08000000000001,71.06,,,150.0,330.0,,,0.0,,63.0,76.0,,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
2005,8,10,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,,-9.0,,,,,,,,,-9.0,,,-9.0,,,,,,,
2005,8,11,,,,,,,39.0,631.0,,,0.0,,,,,194.0,228.0,,,0.0,0.0,261.0,228.0,,,,,98.06,69.08,,,340.0,340.0,,,0.0,,67.0,80.0,,,999.0,,999.0,,,,,,,,,999.0,,,999.0,,,,,,,
2005,8,12,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-999.0,,-999.0,,,,,,,,,-999.0,,,-999.0,,,,,,,
2005,8,14,,,,,,,33.0,2044.0,,,0.0,,,,,217.0,233.0,,,0.0,0.0,261.0,239.0,,,,,93.02,71.06,,,150.0,150.0,,,0.0,,67.0,76.0,,,9999.0,,9999.0,,,,,,,,,9999.0,,,9999.0,,,,,,,
2005,8,15,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-99.0,,-99.0,,,,,,,,,-99.0,,,-99.0,,,,,,,
2005,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,99.0,,,99.0,,,,,,,
2005,8,17,,,,,,,37.0,1622.0,,,0.0,,,,,233.0,222.0,,,0.0,0.0,267.0,244.0,,,,,93.02,69.98,,,340.0,340.0,,,0.0,,72.0,98.0,,,-9999.0,,1.0,,,,,,,,,-9999.0,,,1.0,,,,,,,
2005,8,18,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,-9.0,,,,,,,,,,,-9.0,,,,,,,,,,
2005,8,19,,,,,,,30.0,454.0,,,0.0,,,,,239.0,222.0,,,0.0,0.0,267.0,250.0,,,,,91.94,64.04,,,340.0,340.0,,,0.0,,76.0,94.0,,,999.0,,999.0,,,,,,,,,999.0,,,999.0,,,,,,,
2005,8,20,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-999.0,,-999.0,,,,,,,,,-999.0,,,-999.0,,,,,,,
2005,8,22,,,,,,,28.0,1742.0,,,0.0,,,,,172.0,206.0,,,0.0,0.0,239.0,211.0,,,,,89.06,59.0,,,320.0,320.0,,,0.0,,63.0,80.0,,,9999.0,,9999.0,,,,,,,,,9999.0,,,9999.0,,,,,,,
2005,8,23,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-99.0,,,,,,,,,,,-99.0,,,,,,,,,,
2005,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,99.0,,,,,,,,,,
2005,8,25,,,,,,,44.0,1733.0,,,81.0,,,,,183.0,206.0,,,0.0,0.0,233.0,211.0,,,,,77.0,60.08,,,240.0,240.0,,,0.0,,130.0,161.0,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,
2005,8,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,
2005,8,27,,,,,,,43.0,443.0,,,,,,,,178.0,200.0,,,0.0,0.0,228.0,217.0,,,,,82.94,60.980000000000004,,,150.0,150.0,,,0.0,,89.0,107.0,,,999.0,,1.0,,,,,,,,,999.0,,,1.0,,,,,,,
2005,8,28,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-999.0,,0.0,,,,,,,,,-999.0,,,0.0,,,,,,,
2005,8,30,,,,,,,32.0,710.0,,,0.0,,,,,183.0,194.0,,,0.0,0.0,233.0,222.0,,,,,87.98,64.04,,,180.0,180.0,,,0.0,,72.0,80.0,,,9999.0,,9999.0,,,,,,,,,9999.0,,,9999.0,,,,,,,
2005,8,31,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,-99.0,,-99.0,,,,,,,,,-99.0,,,-99.0,,,,,,,
2005,9,1,,,,,,,29.0,2318.0,,,0.0,,,,,144.0,167.0,,,0.0,0.0,206.0,194.0,,,,,87.08000000000001,48.02,,,140.0,330.0,,,0.0,,58.0,63.0,,,,,-9999.0,-9999.0,-9999.0,,,,,,,,,,-9999.0,,,,,,,
2005,9,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,,,-9.0,-9.0,-9.0,,,,,,,,,,-9.0,,,,,,,
2005,9,3,,,,,,,48.0,406.0,,,0.0,,,,,156.0,178.0,,,0.0,0.0,194.0,183.0,,,,,93.02,62.059999999999995,,,250.0,210.0,,,0.0,,112.0,143.0,,,,,999.0,999.0,999.0,,,,,,,,,,999.0,,,,,,,
2005,9,4,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,,,,,
2005,9,6,,,,,,,68.0,1726.0,,,,,,,,167.0,183.0,,,0.0,0.0,194.0,194.0,,,,,91.94,66.02,,,270.0,300.0,,,0.0,,125.0,201.0,,,,,1.0,9999.0,9999.0,,,,,,,,,,1.0,,,,,,,
2005,9,7,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,-99.0,-99.0,,,,,,,,,,,,,,,,,
2005,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,,,,,,99.0,,,,,,,
2005,9,9,,,,,,,38.0,1616.0,,,0.0,,,,,150.0,167.0,,,0.0,0.0,200.0,194.0,,,,,91.94,57.92,,,340.0,20.0,,,0.0,,72.0,103.0,,,,,-9999.0,-9999.0,-9999.0,,,,,,,,,,-9999.0,,,,,,,
2005,9,10,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,,,-9.0,-9.0,-9.0,,,,,,,,,,-9.0,,,,,,,
2005,9,11,,,,,,,50.0,302.0,,,0.0,,,,,150.0,172.0,,,0.0,0.0,200.0,189.0,,,,,91.94,68.0,,,150.0,150.0,,,0.0,,98.0,112.0,,,,,999.0,999.0,999.0,,,,,,,,,,999.0,,,,,,,
2005,9,12,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,-999.0,-999.0,-999.0,,,,,,,,,,-999.0,,,,,,,
2005,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,9.0,,,,,,,
2005,9,14,,,,,,,74.0,1923.0,,,41.0,,,,,172.0,161.0,,,,0.0,183.0,183.0,,,,,82.94,64.94,,,160.0,160.0,,,0.0,,143.0,165.0,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,
2005,9,15,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,32.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,,,,,,99.0,,,,,,,
2005,9,17,,,,,,,24.0,1735.0,,,0.0,,,,,144.0,150.0,,,0.0,0.0,183.0,178.0,,,,,66.92,44.96,,,320.0,310.0,,,0.0,,72.0,89.0,,,,,-9999.0,-9999.0,-9999.0,,,,,,,,,,-9999.0,,,,,,,
2005,9,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,32.0,32.0,,,,,,,0.0,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,,,,,
2005,9,19,,,,,,,30.0,742.0,,,10.0,,,,,128.0,150.0,,,0.0,0.0,167.0,167.0,,,,,66.92,48.92,,,290.0,290.0,,,0.0,,89.0,107.0,,,,,1.0,999.0,999.0,,,,,,,,,,1.0,,,,,,,
